Date,Day_of_Week,Journey_ID,Line,Scheduled_Departure,Hour_of_Day,Actual_Delay_Minutes
2025-12-03,Wednesday,VJ28,9,10:42:00,10,3
2025-12-03,Wednesday,VJ29,9,11:12:00,11,2
2025-12-03,Wednesday,VJ30,9,11:42:00,11,2
2025-12-03,Wednesday,VJ31,9,12:12:00,12,0
2025-12-03,Wednesday,VJ32,9,12:42:00,12,3
2025-12-03,Wednesday,VJ33,9,13:12:00,13,1
2025-12-03,Wednesday,VJ34,9,13:42:00,13,3
2025-12-03,Wednesday,VJ35,9,14:12:00,14,3
2025-12-03,Wednesday,VJ36,9,14:42:00,14,1
2025-12-03,Wednesday,VJ37,9,15:12:00,15,1
2025-12-03,Wednesday,VJ38,9,15:42:00,15,1
2025-12-03,Wednesday,VJ39,9,16:12:00,16,11
2025-12-03,Wednesday,VJ40,9,16:42:00,16,15
2025-12-03,Wednesday,VJ41,9,17:12:00,17,7
2025-12-03,Wednesday,VJ42,9H,17:42:00,17,7
2025-12-03,Wednesday,VJ43,9H,18:12:00,18,11
2025-12-03,Wednesday,VJ44,9H,18:42:00,18,8
2025-12-04,Thursday,VJ1,9,07:20:00,7,49
2025-12-04,Thursday,VJ2,9,07:50:00,7,10
2025-12-04,Thursday,VJ3,9,08:30:00,8,13
2025-12-04,Thursday,VJ4,9,09:10:00,9,17
2025-12-04,Thursday,VJ5,9,09:40:00,9,44
2025-12-04,Thursday,VJ6,9,10:10:00,10,0
2025-12-04,Thursday,VJ7,9,10:40:00,10,3
2025-12-04,Thursday,VJ8,9,11:10:00,11,3
2025-12-04,Thursday,VJ9,9,11:40:00,11,0
2025-12-04,Thursday,VJ10,9,12:10:00,12,1
2025-12-04,Thursday,VJ11,9,13:10:00,13,0
2025-12-04,Thursday,VJ12,9,13:40:00,13,3
2025-12-04,Thursday,VJ13,9,14:10:00,14,1
2025-12-04,Thursday,VJ14,9,14:40:00,14,2
2025-12-04,Thursday,VJ15,9,15:10:00,15,2
2025-12-04,Thursday,VJ16,9,15:40:00,15,1
2025-12-04,Thursday,VJ17,9,16:10:00,16,16
2025-12-04,Thursday,VJ18,9,16:40:00,16,43
2025-12-04,Thursday,VJ19,9,17:10:00,17,10
2025-12-04,Thursday,VJ20,9,17:40:00,17,15
2025-12-04,Thursday,VJ21,9,18:10:00,18,11
2025-12-04,Thursday,VJ22,9,07:52:00,7,7
2025-12-04,Thursday,VJ23,9,08:22:00,8,61
2025-12-04,Thursday,VJ24,9,09:02:00,9,8
2025-12-04,Thursday,VJ25,9,09:22:00,9,12
2025-12-04,Thursday,VJ26,9,09:42:00,9,13
2025-12-04,Thursday,VJ27,9,10:12:00,10,3
2025-12-04,Thursday,VJ28,9,10:42:00,10,3
2025-12-04,Thursday,VJ29,9,11:12:00,11,1
2025-12-04,Thursday,VJ30,9,11:42:00,11,3
2025-12-04,Thursday,VJ31,9,12:12:00,12,3
2025-12-04,Thursday,VJ32,9,12:42:00,12,1
2025-12-04,Thursday,VJ33,9,13:12:00,13,0
2025-12-04,Thursday,VJ34,9,13:42:00,13,0
2025-12-04,Thursday,VJ35,9,14:12:00,14,1
2025-12-04,Thursday,VJ36,9,14:42:00,14,3
2025-12-04,Thursday,VJ37,9,15:12:00,15,2
2025-12-04,Thursday,VJ38,9,15:42:00,15,1
2025-12-04,Thursday,VJ39,9,16:12:00,16,13
2025-12-04,Thursday,VJ40,9,16:42:00,16,41
2025-12-04,Thursday,VJ41,9,17:12:00,17,14
2025-12-04,Thursday,VJ42,9H,17:42:00,17,18
2025-12-04,Thursday,VJ43,9H,18:12:00,18,14
2025-12-04,Thursday,VJ44,9H,18:42:00,18,11
2025-12-05,Friday,VJ1,9,07:20:00,7,14
2025-12-05,Friday,VJ2,9,07:50:00,7,19
2025-12-05,Friday,VJ3,9,08:30:00,8,9
2025-12-05,Friday,VJ4,9,09:10:00,9,19
2025-12-05,Friday,VJ5,9,09:40:00,9,6
2025-12-05,Friday,VJ6,9,10:10:00,10,3
2025-12-05,Friday,VJ7,9,10:40:00,10,0
2025-12-05,Friday,VJ8,9,11:10:00,11,2
2025-12-05,Friday,VJ9,9,11:40:00,11,40
2025-12-05,Friday,VJ10,9,12:10:00,12,1
2025-12-05,Friday,VJ11,9,13:10:00,13,3
2025-12-05,Friday,VJ12,9,13:40:00,13,3
2025-12-05,Friday,VJ13,9,14:10:00,14,0
2025-12-05,Friday,VJ14,9,14:40:00,14,3
2025-12-05,Friday,VJ15,9,15:10:00,15,0
2025-12-05,Friday,VJ16,9,15:40:00,15,0
2025-12-05,Friday,VJ17,9,16:10:00,16,15
2025-12-05,Friday,VJ18,9,16:40:00,16,13
2025-12-05,Friday,VJ19,9,17:10:00,17,6
2025-12-05,Friday,VJ20,9,17:40:00,17,16
2025-12-05,Friday,VJ21,9,18:10:00,18,16
2025-12-05,Friday,VJ22,9,07:52:00,7,19
2025-12-05,Friday,VJ23,9,08:22:00,8,10
2025-12-05,Friday,VJ24,9,09:02:00,9,20
2025-12-05,Friday,VJ25,9,09:22:00,9,14
2025-12-05,Friday,VJ26,9,09:42:00,9,9
2025-12-05,Friday,VJ27,9,10:12:00,10,0
2025-12-05,Friday,VJ28,9,10:42:00,10,3
2025-12-05,Friday,VJ29,9,11:12:00,11,2
2025-12-05,Friday,VJ30,9,11:42:00,11,3
2025-12-05,Friday,VJ31,9,12:12:00,12,38
2025-12-05,Friday,VJ32,9,12:42:00,12,3
2025-12-05,Friday,VJ33,9,13:12:00,13,3
2025-12-05,Friday,VJ34,9,13:42:00,13,1
2025-12-05,Friday,VJ35,9,14:12:00,14,1
2025-12-05,Friday,VJ36,9,14:42:00,14,1
2025-12-05,Friday,VJ37,9,15:12:00,15,0
2025-12-05,Friday,VJ38,9,15:42:00,15,1
2025-12-05,Friday,VJ39,9,16:12:00,16,20
2025-12-05,Friday,VJ40,9,16:42:00,16,17
2025-12-05,Friday,VJ41,9,17:12:00,17,8
2025-12-05,Friday,VJ42,9H,17:42:00,17,12
2025-12-05,Friday,VJ43,9H,18:12:00,18,17
2025-12-05,Friday,VJ44,9H,18:42:00,18,11
2025-12-06,Saturday,VJ1,9,07:20:00,7,10
2025-12-06,Saturday,VJ2,9,07:50:00,7,7
2025-12-06,Saturday,VJ3,9,08:30:00,8,15
2025-12-06,Saturday,VJ4,9,09:10:00,9,11
2025-12-06,Saturday,VJ5,9,09:40:00,9,7
2025-12-06,Saturday,VJ6,9,10:10:00,10,3
2025-12-06,Saturday,VJ7,9,10:40:00,10,3
2025-12-06,Saturday,VJ8,9,11:10:00,11,3
2025-12-06,Saturday,VJ9,9,11:40:00,11,2
2025-12-06,Saturday,VJ10,9,12:10:00,12,2
2025-12-06,Saturday,VJ11,9,13:10:00,13,3
2025-12-06,Saturday,VJ12,9,13:40:00,13,2
2025-12-06,Saturday,VJ13,9,14:10:00,14,3
2025-12-06,Saturday,VJ14,9,14:40:00,14,0
2025-12-06,Saturday,VJ15,9,15:10:00,15,1
2025-12-06,Saturday,VJ16,9,15:40:00,15,33
2025-12-06,Saturday,VJ17,9,16:10:00,16,8
2025-12-06,Saturday,VJ18,9,16:40:00,16,20
2025-12-06,Saturday,VJ19,9,17:10:00,17,18
2025-12-06,Saturday,VJ20,9,17:40:00,17,11
2025-12-06,Saturday,VJ21,9,18:10:00,18,35
2025-12-06,Saturday,VJ22,9,07:52:00,7,20
2025-12-06,Saturday,VJ23,9,08:22:00,8,14
2025-12-06,Saturday,VJ24,9,09:02:00,9,19
2025-12-06,Saturday,VJ25,9,09:22:00,9,12
2025-12-06,Saturday,VJ26,9,09:42:00,9,19
2025-12-06,Saturday,VJ27,9,10:12:00,10,1
2025-12-06,Saturday,VJ28,9,10:42:00,10,1
2025-12-06,Saturday,VJ29,9,11:12:00,11,0
2025-12-06,Saturday,VJ30,9,11:42:00,11,32
2025-12-06,Saturday,VJ31,9,12:12:00,12,2
2025-12-06,Saturday,VJ32,9,12:42:00,12,0
2025-12-06,Saturday,VJ33,9,13:12:00,13,2
2025-12-06,Saturday,VJ34,9,13:42:00,13,3
2025-12-06,Saturday,VJ35,9,14:12:00,14,2
2025-12-06,Saturday,VJ36,9,14:42:00,14,1
2025-12-06,Saturday,VJ37,9,15:12:00,15,3
2025-12-06,Saturday,VJ38,9,15:42:00,15,1
2025-12-06,Saturday,VJ39,9,16:12:00,16,16
2025-12-06,Saturday,VJ40,9,16:42:00,16,19
2025-12-06,Saturday,VJ41,9,17:12:00,17,8
2025-12-06,Saturday,VJ42,9H,17:42:00,17,18
2025-12-06,Saturday,VJ43,9H,18:12:00,18,16
2025-12-06,Saturday,VJ44,9H,18:42:00,18,17
2025-12-07,Sunday,VJ1,9,07:20:00,7,41
2025-12-07,Sunday,VJ2,9,07:50:00,7,10
2025-12-07,Sunday,VJ3,9,08:30:00,8,17
2025-12-07,Sunday,VJ4,9,09:10:00,9,16
2025-12-07,Sunday,VJ5,9,09:40:00,9,8
2025-12-07,Sunday,VJ6,9,10:10:00,10,3
2025-12-07,Sunday,VJ7,9,10:40:00,10,3
2025-12-07,Sunday,VJ8,9,11:10:00,11,28
2025-12-07,Sunday,VJ9,9,11:40:00,11,1
2025-12-07,Sunday,VJ10,9,12:10:00,12,0
2025-12-07,Sunday,VJ11,9,13:10:00,13,2
2025-12-07,Sunday,VJ12,9,13:40:00,13,1
2025-12-07,Sunday,VJ13,9,14:10:00,14,3
2025-12-07,Sunday,VJ14,9,14:40:00,14,2
2025-12-07,Sunday,VJ15,9,15:10:00,15,45
2025-12-07,Sunday,VJ16,9,15:40:00,15,0
2025-12-07,Sunday,VJ17,9,16:10:00,16,15
2025-12-07,Sunday,VJ18,9,16:40:00,16,17
2025-12-07,Sunday,VJ19,9,17:10:00,17,12
2025-12-07,Sunday,VJ20,9,17:40:00,17,7
2025-12-07,Sunday,VJ21,9,18:10:00,18,20
2025-12-07,Sunday,VJ22,9,07:52:00,7,15
2025-12-07,Sunday,VJ23,9,08:22:00,8,8
2025-12-07,Sunday,VJ24,9,09:02:00,9,20
2025-12-07,Sunday,VJ25,9,09:22:00,9,6
2025-12-07,Sunday,VJ26,9,09:42:00,9,17
2025-12-07,Sunday,VJ27,9,10:12:00,10,0
2025-12-07,Sunday,VJ28,9,10:42:00,10,3
2025-12-07,Sunday,VJ29,9,11:12:00,11,1
2025-12-07,Sunday,VJ30,9,11:42:00,11,3
2025-12-07,Sunday,VJ31,9,12:12:00,12,2
2025-12-07,Sunday,VJ32,9,12:42:00,12,1
2025-12-07,Sunday,VJ33,9,13:12:00,13,0
2025-12-07,Sunday,VJ34,9,13:42:00,13,0
2025-12-07,Sunday,VJ35,9,14:12:00,14,2
2025-12-07,Sunday,VJ36,9,14:42:00,14,2
2025-12-07,Sunday,VJ37,9,15:12:00,15,1
2025-12-07,Sunday,VJ38,9,15:42:00,15,3
2025-12-07,Sunday,VJ39,9,16:12:00,16,17
2025-12-07,Sunday,VJ40,9,16:42:00,16,14
2025-12-07,Sunday,VJ41,9,17:12:00,17,17
2025-12-07,Sunday,VJ42,9H,17:42:00,17,11
2025-12-07,Sunday,VJ43,9H,18:12:00,18,12
2025-12-07,Sunday,VJ44,9H,18:42:00,18,20
2025-12-08,Monday,VJ1,9,07:20:00,7,19
2025-12-08,Monday,VJ2,9,07:50:00,7,18
2025-12-08,Monday,VJ3,9,08:30:00,8,20
2025-12-08,Monday,VJ4,9,09:10:00,9,21
2025-12-08,Monday,VJ5,9,09:40:00,9,8
2025-12-08,Monday,VJ6,9,10:10:00,10,3
2025-12-08,Monday,VJ7,9,10:40:00,10,1
2025-12-08,Monday,VJ8,9,11:10:00,11,1
2025-12-08,Monday,VJ9,9,11:40:00,11,2
2025-12-08,Monday,VJ10,9,12:10:00,12,0
2025-12-08,Monday,VJ11,9,13:10:00,13,1
2025-12-08,Monday,VJ12,9,13:40:00,13,2
2025-12-08,Monday,VJ13,9,14:10:00,14,0
2025-12-08,Monday,VJ14,9,14:40:00,14,0
2025-12-08,Monday,VJ15,9,15:10:00,15,2
2025-12-08,Monday,VJ16,9,15:40:00,15,2
2025-12-08,Monday,VJ17,9,16:10:00,16,14
2025-12-08,Monday,VJ18,9,16:40:00,16,9
2025-12-08,Monday,VJ19,9,17:10:00,17,18
2025-12-08,Monday,VJ20,9,17:40:00,17,51
2025-12-08,Monday,VJ21,9,18:10:00,18,19
2025-12-08,Monday,VJ22,9,07:52:00,7,19
2025-12-08,Monday,VJ23,9,08:22:00,8,13
2025-12-08,Monday,VJ24,9,09:02:00,9,19
2025-12-08,Monday,VJ25,9,09:22:00,9,8
2025-12-08,Monday,VJ26,9,09:42:00,9,9
2025-12-08,Monday,VJ27,9,10:12:00,10,0
2025-12-08,Monday,VJ28,9,10:42:00,10,2
2025-12-08,Monday,VJ29,9,11:12:00,11,1
2025-12-08,Monday,VJ30,9,11:42:00,11,3
2025-12-08,Monday,VJ31,9,12:12:00,12,1
2025-12-08,Monday,VJ32,9,12:42:00,12,0
2025-12-08,Monday,VJ33,9,13:12:00,13,3
2025-12-08,Monday,VJ34,9,13:42:00,13,2
2025-12-08,Monday,VJ35,9,14:12:00,14,0
2025-12-08,Monday,VJ36,9,14:42:00,14,2
2025-12-08,Monday,VJ37,9,15:12:00,15,3
2025-12-08,Monday,VJ38,9,15:42:00,15,3
2025-12-08,Monday,VJ39,9,16:12:00,16,9
2025-12-08,Monday,VJ40,9,16:42:00,16,9
2025-12-08,Monday,VJ41,9,17:12:00,17,21
2025-12-08,Monday,VJ42,9H,17:42:00,17,12
2025-12-08,Monday,VJ43,9H,18:12:00,18,19
2025-12-08,Monday,VJ44,9H,18:42:00,18,7
2025-12-09,Tuesday,VJ1,9,07:20:00,7,7
2025-12-09,Tuesday,VJ2,9,07:50:00,7,10
2025-12-09,Tuesday,VJ3,9,08:30:00,8,11
2025-12-09,Tuesday,VJ4,9,09:10:00,9,21
2025-12-09,Tuesday,VJ5,9,09:40:00,9,16
2025-12-09,Tuesday,VJ6,9,10:10:00,10,1
2025-12-09,Tuesday,VJ7,9,10:40:00,10,2
2025-12-09,Tuesday,VJ8,9,11:10:00,11,0
2025-12-09,Tuesday,VJ9,9,11:40:00,11,1
2025-12-09,Tuesday,VJ10,9,12:10:00,12,2
2025-12-09,Tuesday,VJ11,9,13:10:00,13,3
2025-12-09,Tuesday,VJ12,9,13:40:00,13,0
2025-12-09,Tuesday,VJ13,9,14:10:00,14,2
2025-12-09,Tuesday,VJ14,9,14:40:00,14,34
2025-12-09,Tuesday,VJ15,9,15:10:00,15,2
2025-12-09,Tuesday,VJ16,9,15:40:00,15,1
2025-12-09,Tuesday,VJ17,9,16:10:00,16,17
2025-12-09,Tuesday,VJ18,9,16:40:00,16,8
2025-12-09,Tuesday,VJ19,9,17:10:00,17,16
2025-12-09,Tuesday,VJ20,9,17:40:00,17,16
2025-12-09,Tuesday,VJ21,9,18:10:00,18,9
2025-12-09,Tuesday,VJ22,9,07:52:00,7,19
2025-12-09,Tuesday,VJ23,9,08:22:00,8,46
2025-12-09,Tuesday,VJ24,9,09:02:00,9,7
2025-12-09,Tuesday,VJ25,9,09:22:00,9,8
2025-12-09,Tuesday,VJ26,9,09:42:00,9,8
2025-12-09,Tuesday,VJ27,9,10:12:00,10,3
2025-12-09,Tuesday,VJ28,9,10:42:00,10,1
2025-12-09,Tuesday,VJ29,9,11:12:00,11,0
2025-12-09,Tuesday,VJ30,9,11:42:00,11,2
2025-12-09,Tuesday,VJ31,9,12:12:00,12,1
2025-12-09,Tuesday,VJ32,9,12:42:00,12,3
2025-12-09,Tuesday,VJ33,9,13:12:00,13,0
2025-12-09,Tuesday,VJ34,9,13:42:00,13,1
2025-12-09,Tuesday,VJ35,9,14:12:00,14,0
2025-12-09,Tuesday,VJ36,9,14:42:00,14,1
2025-12-09,Tuesday,VJ37,9,15:12:00,15,0
2025-12-09,Tuesday,VJ38,9,15:42:00,15,30
2025-12-09,Tuesday,VJ39,9,16:12:00,16,10
2025-12-09,Tuesday,VJ40,9,16:42:00,16,14
2025-12-09,Tuesday,VJ41,9,17:12:00,17,11
2025-12-09,Tuesday,VJ42,9H,17:42:00,17,17
2025-12-09,Tuesday,VJ43,9H,18:12:00,18,16
2025-12-09,Tuesday,VJ44,9H,18:42:00,18,22
2025-12-10,Wednesday,VJ1,9,07:20:00,7,12
2025-12-10,Wednesday,VJ2,9,07:50:00,7,14
2025-12-10,Wednesday,VJ3,9,08:30:00,8,12
2025-12-10,Wednesday,VJ4,9,09:10:00,9,14
2025-12-10,Wednesday,VJ5,9,09:40:00,9,16
2025-12-10,Wednesday,VJ6,9,10:10:00,10,1
2025-12-10,Wednesday,VJ7,9,10:40:00,10,0
2025-12-10,Wednesday,VJ8,9,11:10:00,11,1
2025-12-10,Wednesday,VJ9,9,11:40:00,11,1
2025-12-10,Wednesday,VJ10,9,12:10:00,12,2
2025-12-10,Wednesday,VJ11,9,13:10:00,13,1
2025-12-10,Wednesday,VJ12,9,13:40:00,13,1
2025-12-10,Wednesday,VJ13,9,14:10:00,14,3
2025-12-10,Wednesday,VJ14,9,14:40:00,14,0
2025-12-10,Wednesday,VJ15,9,15:10:00,15,2
2025-12-10,Wednesday,VJ16,9,15:40:00,15,0
2025-12-10,Wednesday,VJ17,9,16:10:00,16,10
2025-12-10,Wednesday,VJ18,9,16:40:00,16,9
2025-12-10,Wednesday,VJ19,9,17:10:00,17,14
2025-12-10,Wednesday,VJ20,9,17:40:00,17,20
2025-12-10,Wednesday,VJ21,9,18:10:00,18,11
2025-12-10,Wednesday,VJ22,9,07:52:00,7,9
2025-12-10,Wednesday,VJ23,9,08:22:00,8,8
2025-12-10,Wednesday,VJ24,9,09:02:00,9,21
2025-12-10,Wednesday,VJ25,9,09:22:00,9,20
2025-12-10,Wednesday,VJ26,9,09:42:00,9,8
2025-12-10,Wednesday,VJ27,9,10:12:00,10,3
2025-12-10,Wednesday,VJ28,9,10:42:00,10,2
2025-12-10,Wednesday,VJ29,9,11:12:00,11,31
2025-12-10,Wednesday,VJ30,9,11:42:00,11,2
2025-12-10,Wednesday,VJ31,9,12:12:00,12,2
2025-12-10,Wednesday,VJ32,9,12:42:00,12,0
2025-12-10,Wednesday,VJ33,9,13:12:00,13,2
2025-12-10,Wednesday,VJ34,9,13:42:00,13,0
2025-12-10,Wednesday,VJ35,9,14:12:00,14,3
2025-12-10,Wednesday,VJ36,9,14:42:00,14,2
2025-12-10,Wednesday,VJ37,9,15:12:00,15,0
2025-12-10,Wednesday,VJ38,9,15:42:00,15,1
2025-12-10,Wednesday,VJ39,9,16:12:00,16,19
2025-12-10,Wednesday,VJ40,9,16:42:00,16,16
2025-12-10,Wednesday,VJ41,9,17:12:00,17,8
2025-12-10,Wednesday,VJ42,9H,17:42:00,17,5
2025-12-10,Wednesday,VJ43,9H,18:12:00,18,13
2025-12-10,Wednesday,VJ44,9H,18:42:00,18,19
2025-12-11,Thursday,VJ1,9,07:20:00,7,13
2025-12-11,Thursday,VJ2,9,07:50:00,7,16
2025-12-11,Thursday,VJ3,9,08:30:00,8,11
2025-12-11,Thursday,VJ4,9,09:10:00,9,44
2025-12-11,Thursday,VJ5,9,09:40:00,9,18
2025-12-11,Thursday,VJ6,9,10:10:00,10,3
2025-12-11,Thursday,VJ7,9,10:40:00,10,1
2025-12-11,Thursday,VJ8,9,11:10:00,11,2
2025-12-11,Thursday,VJ9,9,11:40:00,11,2
2025-12-11,Thursday,VJ10,9,12:10:00,12,3
2025-12-11,Thursday,VJ11,9,13:10:00,13,2
2025-12-11,Thursday,VJ12,9,13:40:00,13,3
2025-12-11,Thursday,VJ13,9,14:10:00,14,29
2025-12-11,Thursday,VJ14,9,14:40:00,14,2
2025-12-11,Thursday,VJ15,9,15:10:00,15,2
2025-12-11,Thursday,VJ16,9,15:40:00,15,3
2025-12-11,Thursday,VJ17,9,16:10:00,16,20
2025-12-11,Thursday,VJ18,9,16:40:00,16,44
2025-12-11,Thursday,VJ19,9,17:10:00,17,10
2025-12-11,Thursday,VJ20,9,17:40:00,17,7
2025-12-11,Thursday,VJ21,9,18:10:00,18,11
2025-12-11,Thursday,VJ22,9,07:52:00,7,6
2025-12-11,Thursday,VJ23,9,08:22:00,8,9
2025-12-11,Thursday,VJ24,9,09:02:00,9,18
2025-12-11,Thursday,VJ25,9,09:22:00,9,10
2025-12-11,Thursday,VJ26,9,09:42:00,9,18
2025-12-11,Thursday,VJ27,9,10:12:00,10,0
2025-12-11,Thursday,VJ28,9,10:42:00,10,3
2025-12-11,Thursday,VJ29,9,11:12:00,11,3
2025-12-11,Thursday,VJ30,9,11:42:00,11,27
2025-12-11,Thursday,VJ31,9,12:12:00,12,3
2025-12-11,Thursday,VJ32,9,12:42:00,12,3
2025-12-11,Thursday,VJ33,9,13:12:00,13,2
2025-12-11,Thursday,VJ34,9,13:42:00,13,2
2025-12-11,Thursday,VJ35,9,14:12:00,14,2
2025-12-11,Thursday,VJ36,9,14:42:00,14,1
2025-12-11,Thursday,VJ37,9,15:12:00,15,22
2025-12-11,Thursday,VJ38,9,15:42:00,15,1
2025-12-11,Thursday,VJ39,9,16:12:00,16,6
2025-12-11,Thursday,VJ40,9,16:42:00,16,21
2025-12-11,Thursday,VJ41,9,17:12:00,17,15
2025-12-11,Thursday,VJ42,9H,17:42:00,17,16
2025-12-11,Thursday,VJ43,9H,18:12:00,18,20
2025-12-11,Thursday,VJ44,9H,18:42:00,18,10
2025-12-12,Friday,VJ1,9,07:20:00,7,8
2025-12-12,Friday,VJ2,9,07:50:00,7,7
2025-12-12,Friday,VJ3,9,08:30:00,8,17
2025-12-12,Friday,VJ4,9,09:10:00,9,15
2025-12-12,Friday,VJ5,9,09:40:00,9,11
2025-12-12,Friday,VJ6,9,10:10:00,10,3
2025-12-12,Friday,VJ7,9,10:40:00,10,0
2025-12-12,Friday,VJ8,9,11:10:00,11,2
2025-12-12,Friday,VJ9,9,11:40:00,11,1
2025-12-12,Friday,VJ10,9,12:10:00,12,3
2025-12-12,Friday,VJ11,9,13:10:00,13,3
2025-12-12,Friday,VJ12,9,13:40:00,13,2
2025-12-12,Friday,VJ13,9,14:10:00,14,0
2025-12-12,Friday,VJ14,9,14:40:00,14,3
2025-12-12,Friday,VJ15,9,15:10:00,15,2
2025-12-12,Friday,VJ16,9,15:40:00,15,1
2025-12-12,Friday,VJ17,9,16:10:00,16,12
2025-12-12,Friday,VJ18,9,16:40:00,16,7
2025-12-12,Friday,VJ19,9,17:10:00,17,11
2025-12-12,Friday,VJ20,9,17:40:00,17,16
2025-12-12,Friday,VJ21,9,18:10:00,18,16
2025-12-12,Friday,VJ22,9,07:52:00,7,14
2025-12-12,Friday,VJ23,9,08:22:00,8,9
2025-12-12,Friday,VJ24,9,09:02:00,9,39
2025-12-12,Friday,VJ25,9,09:22:00,9,18
2025-12-12,Friday,VJ26,9,09:42:00,9,20
2025-12-12,Friday,VJ27,9,10:12:00,10,3
2025-12-12,Friday,VJ28,9,10:42:00,10,2
2025-12-12,Friday,VJ29,9,11:12:00,11,2
2025-12-12,Friday,VJ30,9,11:42:00,11,1
2025-12-12,Friday,VJ31,9,12:12:00,12,0
2025-12-12,Friday,VJ32,9,12:42:00,12,0
2025-12-12,Friday,VJ33,9,13:12:00,13,2
2025-12-12,Friday,VJ34,9,13:42:00,13,0
2025-12-12,Friday,VJ35,9,14:12:00,14,3
2025-12-12,Friday,VJ36,9,14:42:00,14,3
2025-12-12,Friday,VJ37,9,15:12:00,15,2
2025-12-12,Friday,VJ38,9,15:42:00,15,1
2025-12-12,Friday,VJ39,9,16:12:00,16,9
2025-12-12,Friday,VJ40,9,16:42:00,16,17
2025-12-12,Friday,VJ41,9,17:12:00,17,49
2025-12-12,Friday,VJ42,9H,17:42:00,17,10
2025-12-12,Friday,VJ43,9H,18:12:00,18,8
2025-12-12,Friday,VJ44,9H,18:42:00,18,19
2025-12-13,Saturday,VJ1,9,07:20:00,7,19
2025-12-13,Saturday,VJ2,9,07:50:00,7,18
2025-12-13,Saturday,VJ3,9,08:30:00,8,15
2025-12-13,Saturday,VJ4,9,09:10:00,9,9
2025-12-13,Saturday,VJ5,9,09:40:00,9,10
2025-12-13,Saturday,VJ6,9,10:10:00,10,2
2025-12-13,Saturday,VJ7,9,10:40:00,10,2
2025-12-13,Saturday,VJ8,9,11:10:00,11,35
2025-12-13,Saturday,VJ9,9,11:40:00,11,3
2025-12-13,Saturday,VJ10,9,12:10:00,12,0
2025-12-13,Saturday,VJ11,9,13:10:00,13,1
2025-12-13,Saturday,VJ12,9,13:40:00,13,3
2025-12-13,Saturday,VJ13,9,14:10:00,14,2
2025-12-13,Saturday,VJ14,9,14:40:00,14,0
2025-12-13,Saturday,VJ15,9,15:10:00,15,0
2025-12-13,Saturday,VJ16,9,15:40:00,15,2
2025-12-13,Saturday,VJ17,9,16:10:00,16,11
2025-12-13,Saturday,VJ18,9,16:40:00,16,14
2025-12-13,Saturday,VJ19,9,17:10:00,17,14
2025-12-13,Saturday,VJ20,9,17:40:00,17,21
2025-12-13,Saturday,VJ21,9,18:10:00,18,19
2025-12-13,Saturday,VJ22,9,07:52:00,7,19
2025-12-13,Saturday,VJ23,9,08:22:00,8,13
2025-12-13,Saturday,VJ24,9,09:02:00,9,56
2025-12-13,Saturday,VJ25,9,09:22:00,9,19
2025-12-13,Saturday,VJ26,9,09:42:00,9,39
2025-12-13,Saturday,VJ27,9,10:12:00,10,3
2025-12-13,Saturday,VJ28,9,10:42:00,10,3
2025-12-13,Saturday,VJ29,9,11:12:00,11,1
2025-12-13,Saturday,VJ30,9,11:42:00,11,3
2025-12-13,Saturday,VJ31,9,12:12:00,12,2
2025-12-13,Saturday,VJ32,9,12:42:00,12,0
2025-12-13,Saturday,VJ33,9,13:12:00,13,1
2025-12-13,Saturday,VJ34,9,13:42:00,13,1
2025-12-13,Saturday,VJ35,9,14:12:00,14,1
2025-12-13,Saturday,VJ36,9,14:42:00,14,2
2025-12-13,Saturday,VJ37,9,15:12:00,15,0
2025-12-13,Saturday,VJ38,9,15:42:00,15,2
2025-12-13,Saturday,VJ39,9,16:12:00,16,15
2025-12-13,Saturday,VJ40,9,16:42:00,16,20
2025-12-13,Saturday,VJ41,9,17:12:00,17,22
2025-12-13,Saturday,VJ42,9H,17:42:00,17,11
2025-12-13,Saturday,VJ43,9H,18:12:00,18,9
2025-12-13,Saturday,VJ44,9H,18:42:00,18,20
2025-12-14,Sunday,VJ1,9,07:20:00,7,11
2025-12-14,Sunday,VJ2,9,07:50:00,7,6
2025-12-14,Sunday,VJ3,9,08:30:00,8,16
2025-12-14,Sunday,VJ4,9,09:10:00,9,8
2025-12-14,Sunday,VJ5,9,09:40:00,9,10
2025-12-14,Sunday,VJ6,9,10:10:00,10,1
2025-12-14,Sunday,VJ7,9,10:40:00,10,0
2025-12-14,Sunday,VJ8,9,11:10:00,11,1
2025-12-14,Sunday,VJ9,9,11:40:00,11,2
2025-12-14,Sunday,VJ10,9,12:10:00,12,0
2025-12-14,Sunday,VJ11,9,13:10:00,13,1
2025-12-14,Sunday,VJ12,9,13:40:00,13,0
2025-12-14,Sunday,VJ13,9,14:10:00,14,1
2025-12-14,Sunday,VJ14,9,14:40:00,14,0
2025-12-14,Sunday,VJ15,9,15:10:00,15,3
2025-12-14,Sunday,VJ16,9,15:40:00,15,2
2025-12-14,Sunday,VJ17,9,16:10:00,16,13
2025-12-14,Sunday,VJ18,9,16:40:00,16,14
2025-12-14,Sunday,VJ19,9,17:10:00,17,16
2025-12-14,Sunday,VJ20,9,17:40:00,17,11
2025-12-14,Sunday,VJ21,9,18:10:00,18,56
2025-12-14,Sunday,VJ22,9,07:52:00,7,52
2025-12-14,Sunday,VJ23,9,08:22:00,8,9
